id,review_text,source,product_category,rating,label
382,This moisturizer is one the best very lightweight and effective ??,daraz.com.np,Health and Beauty,5.0,product_feedback
383,"I recently bought this moisturizer from Daraz, and honestly  it has become my absolute favorite during my healing journey. ??? My skin had been through a rough patch with barrier damage, dryness, and sensitivity. I was desperately looking for something gentle yet effective  and this one delivered! The texture is super lightweight, non-greasy, and absorbs like a dream. No sticky feeling at all, just soft, nourished skin. What I love most is how calming and soothing it feels. With consistent use, Ive noticed my skin feels hydrated all day, less irritated, and just overall healthier. It pairs really well with the rest of my routine too  no pilling or clashes. Ive tried many moisturizers, but this one stood out because it didnt just sit on my skin  it repaired it. The ceramides and niacinamide in it actually helped rebuild my skin barrier and brought my glow back. ???? If you're someone whos struggling with dryness, a damaged barrier, or just wants a no-nonsense, effective moisturiser Id highly recommend giving this one a try. Im so glad I trusted this  worth every rupee! ?? Rating: 5/5 from me!",daraz.com.np,Health and Beauty,5.0,product_feedback
384,Best one for my skin!! healed in almost 1week,daraz.com.np,Health and Beauty,5.0,product_feedback
385,"well packed, got delivered on time, thanks daraz.",daraz.com.np,Health and Beauty,5.0,delivery
386,Packaging looks good cant wait to try ??,daraz.com.np,Health and Beauty,5.0,delivery
387,"Easy to handle and got exact amount of quantity of moisturizer,so love it",daraz.com.np,Health and Beauty,5.0,product_feedback
388,The delivery was very fast.,daraz.com.np,Health and Beauty,5.0,delivery
389,I am gonna buy this again,daraz.com.np,Health and Beauty,5.0,product_feedback
390,tube bhako aayana photo euta saman arko,daraz.com.np,Health and Beauty,5.0,product_feedback
391,it's nice I use easily objub and suit my skil . acne and oill skin is perfectly suitable yesko basna chai medicine KO jsto aaux but use Garda halka mai aaux otherwise nice,daraz.com.np,Health and Beauty,5.0,product_feedback
392,"Regular mailay yo mat use garchu, perfect item.",daraz.com.np,Sports & Fitness,5.0,product_feedback
393,"Got exactly what I ordered. and also said the seller to see if there is any defect whilst sending, there was no defect.",daraz.com.np,Sports & Fitness,5.0,customer_service
394,#review_wrapup Nice product. Just wanted to say the seller to post the actual available colors. It might confuse the people who the some specific colored mat. But quality wise it is worth it.,daraz.com.np,Sports & Fitness,5.0,product_feedback
395,I loved it and the packaging was also good their were no damage.,daraz.com.np,Sports & Fitness,5.0,delivery
396,It's still in perfect condition after all these months.,daraz.com.np,Sports & Fitness,5.0,product_feedback
397,The product was satisfactory. Much better In real than in pics,daraz.com.np,Sports & Fitness,5.0,product_feedback
398,Good quality n soft mat,daraz.com.np,Sports & Fitness,5.0,product_feedback
399,the quality of the yoga mat is good and satisfied with the product.,daraz.com.np,Sports & Fitness,5.0,product_feedback
400,"I wasn't given a color choice. The mat itself is acceptable. It's a bit too stiff, but good enough.",daraz.com.np,Sports & Fitness,4.0,product_feedback
401,The color was not to my linking otherwise the mat was okay.,daraz.com.np,Sports & Fitness,4.0,product_feedback
402,The mat is good but they send random colors. An option to choose color would be better.,daraz.com.np,Sports & Fitness,4.0,delivery
403,The dimension is smaller then i expected.,daraz.com.np,Sports & Fitness,4.0,product_feedback
404,i think it's a decent product.,daraz.com.np,Sports & Fitness,4.0,product_feedback
405,Good one. Better clarify dimension too in the product detail. I found this one little shorter in length.,daraz.com.np,Sports & Fitness,4.0,product_feedback
406,khasaii ramro xaina Vayapani chalxa Nepal ma,daraz.com.np,Sports & Fitness,3.0,product_feedback
407,Not very good quality but you get what you pay for,daraz.com.np,Sports & Fitness,3.0,product_feedback
408,The Yoga mat looks okay but the it is very thin. It would be best if it was more thick,daraz.com.np,Sports & Fitness,3.0,product_feedback
409,material is quite hard n not of soft quality,daraz.com.np,Sports & Fitness,3.0,product_feedback
410,colour blue ramro xa aru colour tyeti ramro laegen,daraz.com.np,Sports & Fitness,3.0,product_feedback
411,"I ordered 2, one of those is little bit damaged, looks like fire burnt.",daraz.com.np,Sports & Fitness,1.0,product_feedback
412,we order this mat. but received another persons item. !!,daraz.com.np,Sports & Fitness,1.0,delivery
413,"It is very thin and light weight. Whereas, I was searching for something more stable on the floor.",daraz.com.np,Sports & Fitness,2.0,product_feedback
414,The quality is okay but the product was very dirty when I received it.,daraz.com.np,Sports & Fitness,2.0,delivery
415,"Mat slips (specifically mentioned to seller is should be antiskid), both side plain, picture was misleading. Just looks like camping mat.",daraz.com.np,Sports & Fitness,1.0,product_feedback
416,Not as specified. Plain surface both sides. This is just a thing you put under the carpet or wood paneling.,daraz.com.np,Sports & Fitness,1.0,product_feedback
417,It was horrible. If you really want to exercise don't buy it!!!,daraz.com.np,Sports & Fitness,1.0,product_feedback
418,Its not thick as shown in the pictures at all.,daraz.com.np,Sports & Fitness,1.0,product_feedback
419,average product as per the price,daraz.com.np,Sports & Fitness,1.0,product_feedback
420,There is no colour option and on top of that they don't deliver the red coloured mat as mention in the display. I suggest to display the mat colour as per availability.,daraz.com.np,Sports & Fitness,2.0,delivery
421,"deliver was on time, impressive, but the quality of the mat is bad. I do not recommend.",daraz.com.np,Sports & Fitness,2.0,product_feedback
422,Thikai xa teti ramro ta xaina quality ta ramro xaina yetiko price ma huna ta k expect garni tye ni thikai,daraz.com.np,Sports & Fitness,5.0,product_feedback
423,tbh the band product was overall good with its flexibility .,daraz.com.np,Sports & Fitness,5.0,product_feedback
424,The quality is better then expected,daraz.com.np,Sports & Fitness,5.0,product_feedback
425,product and delivery both are satisfying,daraz.com.np,Sports & Fitness,4.0,delivery
426,"WAIYAT SELLER , 4 OTA ORDER GAREKO , 3 OTA MATRA SEND GARYO ,, SMANA LYAEDINXU VANEKO THIYO BUT AHILE CALL NI UTHAUDAIAN ,, FAKE SELLER ,, AND STORE .. . BILL MA CHAHI, 4 OTA KO CHARGE LAGAKO XA .",daraz.com.np,Sports & Fitness,1.0,customer_service
427,Very good product for fitness. It's delivery is also very fast,daraz.com.np,Sports & Fitness,5.0,delivery
428,All Products arrived in perfect condition,daraz.com.np,Sports & Fitness,5.0,delivery
429,I got what I ordered. The product was in good condition and was delivered on time.,daraz.com.np,Sports & Fitness,5.0,delivery
430,Good and fast delivery. let see what happen after 1 lonth,daraz.com.np,Sports & Fitness,5.0,delivery
431,It's good everything was fine properly packed no damage from the inside,daraz.com.np,Sports & Fitness,4.0,delivery
432,packaging was not the best but the product is good,daraz.com.np,Sports & Fitness,4.0,delivery
433,the packing and the shipping was very good and product quality is also pretty nice,daraz.com.np,Sports & Fitness,4.0,delivery
434,at least they should have sent steel bar.,daraz.com.np,Sports & Fitness,4.0,delivery
435,"I really liked the product but daraz have sent me 1 extra 1.5kg plate instead of 1 more 2kg plate. I would love to get 1 more 2kg plate and we will return the extra 1.5kg plate. This is not the first time I have ordered in daraz please can you make it sure that you deliver correctly. So,the customer will fully satisfied. may I return my 1.5kg plate and get 2kg plate. Thank you!",daraz.com.np,Sports & Fitness,4.0,customer_service
436,Everything was fine but the connector is Damaged. 2 lines of inside connector is out which creates trouble is connecting the dumbells with each other. It would be great if you could send me another connector.,daraz.com.np,Sports & Fitness,4.0,customer_service
437,wow???? very nice and delivered on time thanks daraz team.,daraz.com.np,Sports & Fitness,4.0,delivery
438,packaging was worst but the product was good,daraz.com.np,Sports & Fitness,4.0,delivery
439,Delivered in very BAD condition. so dirty that I had to clean everything. But the product is Good value for money,daraz.com.np,Sports & Fitness,3.0,delivery
440,I got 1.25 × 5 and 1.5 × 3. how do I exchange it?,daraz.com.np,Sports & Fitness,3.0,customer_service
441,The product is good but i did find one of my 2kg weights had a hole in it and sand or cement was pouring out. If i could get a replacement only for the 2kg weight it would be great. Thanks,daraz.com.np,Sports & Fitness,3.0,customer_service
442,Everything is good but lock ali lose raxa...majale weight hold gardaina maile leko ma,daraz.com.np,Sports & Fitness,3.0,product_feedback
443,One of them is broken,daraz.com.np,Sports & Fitness,3.0,product_feedback
444,I got total 19 kg. They scammed me 1kg,daraz.com.np,Sports & Fitness,2.0,customer_service
445,1 of the four screws was completely broken,daraz.com.np,Sports & Fitness,1.0,product_feedback
446,One of weight is broken !,daraz.com.np,Sports & Fitness,1.0,product_feedback
447,One of the 1.5 kg has a hole,daraz.com.np,Sports & Fitness,1.0,product_feedback
448,Received only 17 kg weight instead of 20,daraz.com.np,Sports & Fitness,1.0,delivery
449,I like plate but i dont like handlebar (plastic) i am looking steel coated handlebar. ????,daraz.com.np,Sports & Fitness,1.0,product_feedback
450,I dont like plastic rods,daraz.com.np,Sports & Fitness,2.0,product_feedback
451,"This is a piece of trash. I bought this 3mos ago, and it is already falling apart. It is made up of cheap plastic materials. The knobs get stuck in the bar quite frequently and difficult to take it off. Dont think of buying it. Its totally not worth the money I paid. I would give this a 0 star",daraz.com.np,Sports & Fitness,1.0,product_feedback
452,Worst product. The plastic groove broke while i was working out and almost hit my foot. Luckily i was not injured. I will not recommend buying this product just by considering the price factor. Built quality matters the most which was indeed very poor. Better go for a metal build. Wondering what i will do with this now. Very disappointed !????,daraz.com.np,Sports & Fitness,1.0,product_feedback
453,"Who ever was on customer service messages duty on 8 April feom 5-6:30pm was shockingly bad at communication. Did not address my query. Did not try to attempt to help the customer. Was extremely defensive when cross questioned. Blamed the customer when I clearly explained my point. Hence, I will be coming to store personally to escalate the matter.",daraz.com.np,Sports & Fitness,1.0,customer_service
454,Gharmai exercise garne baani baseko chha,daraz.com.np,Sports & Fitness,5.0,product_feedback
455,seem sturdy and will do the job!!,daraz.com.np,Sports & Fitness,5.0,product_feedback
456,"Came as it is shown pretty good feel and grip,??????",daraz.com.np,Sports & Fitness,5.0,product_feedback
457,found product in perfect condition,daraz.com.np,Sports & Fitness,5.0,product_feedback
458,nice quality 4nos 2kg 4nos 1.5kg 4nos 1.25kg 2 rod 1 extender 4 locks. Packaging was also good.,daraz.com.np,Sports & Fitness,5.0,product_feedback
459,good quality better than i expected for the price range,daraz.com.np,Sports & Fitness,5.0,product_feedback
460,"Good but the screw gets lose while lifting, negligible inconvenience for the price.",daraz.com.np,Sports & Fitness,5.0,product_feedback
461,ramro tw xa but 20 kg haina 19 kg ho total weight plus garda...jhyam jhaym vui ma khasalyo vani chai futxa sure?? cuz i have already got small dent in it by simple fall??,daraz.com.np,Sports & Fitness,5.0,product_feedback
462,"for the price its perfect, only catch being i wish there was more plates",daraz.com.np,Sports & Fitness,5.0,product_feedback
463,Fast delivery worth for price durable pvc bars. Best thing at low budget.,daraz.com.np,Sports & Fitness,5.0,product_feedback
464,it good delivery time was nice it he best for home exercise,daraz.com.np,Sports & Fitness,5.0,delivery
465,"bulid quality is pretty good,i like it but I made mistake I should've buy the 40 kg coz I can easily chest press 17 kg and in 20 kg weighted i can only lift 10 kg each side so, it doesn't giveing that kick but to be honest it's built quality is good and that 40 kg weight stuff is my own mistake. I'm not saying anything to product, I'll perfer to buy this.no cap it's good.",daraz.com.np,Sports & Fitness,5.0,product_feedback
466,High quality product with sppedy service but 1pc of bolt to tighten the plate is missing. Supposed to receive 4pcs of bolt but got only 3 pcs.,daraz.com.np,Sports & Fitness,5.0,product_feedback
467,amazing product. weights r a bit slippery which is a bit dangerous but very good,daraz.com.np,Sports & Fitness,5.0,product_feedback
468,Nice quality but alli paper size dherai huna partheo....Tara ekdam raamro,daraz.com.np,Stationery,5.0,product_feedback
469,Little thin than I expected but it gets the job done. I am halfway through this diary and I am loving it,daraz.com.np,Stationery,5.0,product_feedback
470,The paper is thinner than expected but the hardcover is good,daraz.com.np,Stationery,3.0,product_feedback
471,"Diary is little thinner then expected, dots are not aligned between two pages, paper quality is not as good. Expected little high quality paper and high quality manufacturing from Anupam. Diary is kam chalau",daraz.com.np,Stationery,3.0,product_feedback
472,"It's pretty thin than what you would expect , pages are thin too , for the price would expect more and better.",daraz.com.np,Stationery,3.0,product_feedback
473,disappointed.. the dotted grid is not aligned plus the paper is too low quality,daraz.com.np,Stationery,1.0,product_feedback
474,"Not much attention to detail, very thin. Definitely more expensive than it should be, I have used way better notebooks in same price.",daraz.com.np,Stationery,1.0,product_feedback
475,"overrated, not satisfied with the quantity... local diary ramro aauxa baru",daraz.com.np,Stationery,1.0,product_feedback
476,it's condition is so good,daraz.com.np,Stationery,5.0,product_feedback
477,it lasts long but only writes on smooth surface.,daraz.com.np,Stationery,5.0,product_feedback
478,"some of them were damaged, some dont write and some dont flash.",daraz.com.np,Stationery,5.0,product_feedback
479,Good pen and its working,daraz.com.np,Stationery,5.0,product_feedback
480,i get two pen one is nt working.,daraz.com.np,Stationery,5.0,product_feedback
481,"Exactly as shown, Packaging was a bit damaged. Does the job!",daraz.com.np,Stationery,5.0,delivery
482,saman ramro x ani delivery pani standerd hudorahex ra chadai hunx,daraz.com.np,Stationery,5.0,delivery
483,Good as expected. Not much ink for further use.,daraz.com.np,Stationery,5.0,product_feedback
484,this pen doesn't work...the quality of the product is very poor...people don't get trapped by buying this pen..the upper part the touch light is missing in the pen,daraz.com.np,Stationery,5.0,product_feedback
485,The pen is impressive and really useful to draw attentions of small kids.,daraz.com.np,Stationery,5.0,product_feedback
486,same ani kam ne grxa bbl xa saman,daraz.com.np,Stationery,5.0,product_feedback
487,I have ordered 50+ items in daraz but this is my first time writing review. Product is great genuine value for money good packaging from seller and I ordered one and got two so thanks to seller as well.,daraz.com.np,Stationery,5.0,product_feedback
488,I ordered 5 pieces and the seller sent 6 pieces. Thankyou for such amazing product.,daraz.com.np,Stationery,5.0,delivery
489,I order 4 but until now I have just tried 1 and it worked. They include the light and it works.,daraz.com.np,Stationery,5.0,product_feedback
490,Would be better if it had thinner tip.,daraz.com.np,Stationery,4.0,product_feedback
491,It is really good but it was little broken but its really good,daraz.com.np,Stationery,4.0,product_feedback
492,ramro lagyo tara ink kaile samma chalxa hernu parla,daraz.com.np,Stationery,4.0,product_feedback
493,bought 3pcs in which 1pc have low battery and not used,daraz.com.np,Stationery,3.0,product_feedback
494,very small thing looked big in fotos,daraz.com.np,Stationery,3.0,product_feedback
495,Not suitable for price . No use at alll,daraz.com.np,Stationery,2.0,product_feedback
496,very bad product the light doesnot work .. dont send product like this.. no use,daraz.com.np,Stationery,1.0,product_feedback
497,It is waste of maney,daraz.com.np,Stationery,1.0,product_feedback
498,ramro xa Tara auta ko light Kam xa,daraz.com.np,Stationery,1.0,product_feedback
499,futera aipugexa kei piece...quality not satisfactory #review_unfiltered,daraz.com.np,Stationery,1.0,product_feedback
500,"Light doesnt work, total lost.",daraz.com.np,Stationery,1.0,product_feedback
501,not used yet i did it for gems,daraz.com.np,Stationery,5.0,delivery
502,Good Quality Desk Mat. Feels premium,daraz.com.np,Stationery,5.0,product_feedback
503,"Good mousepad, no damages found. good for this price",daraz.com.np,Stationery,5.0,product_feedback
504,"Best product price range ??Ive been using the Fantech mouse pad for a while now, and overall, Im quite happy with it. The surface is smooth and optimized for both speed and control, which makes it perfect for casual browsing as well as gaming. It provides consistent tracking for my mouse, and the stitched edges help prevent fraying over time. Very quickly deliver. Thank you Daraz Nepal",daraz.com.np,Stationery,5.0,delivery
505,Wayyy too small no recommend,daraz.com.np,Stationery,5.0,product_feedback
506,"**Review: Fantech MP64 XL Gaming Mouse Mat Pad  Purchased from Daraz Nepal for Articulated Designs** We recently added the **Fantech MP64 XL Gaming Mouse Mat Pad** to our workspace at **Articulated Designs**, and it's been a great upgrade for both functionality and comfort. The extended XL size offers plenty of room for a keyboard and mouse, making it perfect not just for gaming setups but also for creative design workflows where precision and smooth cursor movement matter. The surface is smooth yet grippy enough to ensure excellent tracking performance, whether using a standard office mouse or a high-DPI gaming mouse. The stitched edges add to the durability, preventing fraying over time  which is important for daily use in a design studio. The base is non-slip and holds firmly in place, even during long work sessions. The matte black design also gives a clean, minimal aesthetic that fits right in with our workspace setup.",daraz.com.np,Stationery,5.0,product_feedback
507,good but bid around the perimeter should have been given,daraz.com.np,Stationery,5.0,product_feedback
508,Got the product but its size is small,daraz.com.np,Stationery,5.0,product_feedback
509,very good quality mouse pad feels smooth and it's big enough to fit Ur mouse and keyboard too recommended,daraz.com.np,Stationery,5.0,product_feedback
510,"Rubberised back for grip and good quality smooth front, value for money.",daraz.com.np,Stationery,5.0,product_feedback
511,amazing product perfect size fantastic material and best at last very smooth,daraz.com.np,Stationery,5.0,product_feedback
512,Quality is good as per the price.. and delivery was damn fast.. I ordered at night and tomorrow morning the product is at your door step ??,daraz.com.np,Stationery,5.0,delivery
513,Worth the money. Good product,daraz.com.np,Stationery,5.0,delivery
514,I ordered white but they send me blue. Tara sound quality chai ramro cha??,daraz.com.np,Electronics,5.0,delivery
515,The product is really good the delivery's time is also so fast i havent listen to the sound yet cause it came with no charge but hope its atleast good according to the price range,daraz.com.np,Electronics,5.0,delivery
516,"price annusar best, too much late delivery ??, build quality plastic and overall best good, best headphones and battery works 3hrs when using.",daraz.com.np,Electronics,5.0,delivery
517,sound quality ramro xa Tara white ma order garay ko green pathai do Tara ne ramroi xa,daraz.com.np,Electronics,5.0,delivery
518,nice good well product is good fare delevery time,daraz.com.np,Electronics,4.0,delivery
519,"deliver time was too long took 5 days to receive the product. Overall, according to the price its good Tara sound leak hunxa ra speaker ko quality is also no that good, if you wear it will working it makes sounds like the speaker is moving. But according to price range the cons are ignorable.",daraz.com.np,Electronics,4.0,delivery
520,headphones sound & delivery time is very fast,daraz.com.np,Electronics,4.0,delivery
521,well the product is very good like the sound is amazing and the quality is good for the price but the problem is that I ordered black headphones but got blue jst say u don't have black headphones instead of sending us blue headphones instead of phone and the handling of the package was very bad the package was damaged when it reached me well other than that the sound quality is great,daraz.com.np,Electronics,4.0,delivery
522,white ko thau ma blacck aako xa,daraz.com.np,Electronics,3.0,delivery
523,i ordered grey but i owned red colour yar,daraz.com.np,Electronics,3.0,delivery
524,"the product is amazing but the delivery is too late and i odered white headphone, they give me green one but product is good and look like gorgeous??",daraz.com.np,Electronics,3.0,delivery
525,i ordered in wjite but it came pink please exchange it,daraz.com.np,Electronics,1.0,customer_service
526,black colour order gareko pink aayo.... this is not good,daraz.com.np,Electronics,2.0,delivery
527,i ordered in white but for red. that not a fair sound and comfort us good as price but color is ??,daraz.com.np,Electronics,1.0,delivery
528,too bad item I bought this 2 month ago i ordered black but got pink one buts it's ok I thought it was ok at first but after 2 Month it broke,daraz.com.np,Electronics,1.0,delivery
529,The packaging is really bad. It was already so scratched. Charger was also missing.,daraz.com.np,Electronics,1.0,delivery
530,Yestoo futekoo saman pani pathaune hora vnyaaa exchange grdinu paryooo msg garda rply pani garnu hunna ??????,daraz.com.np,Electronics,1.0,customer_service
531,It is damaged so I want to return it please ?? ?? ?? ?? ?? ?? ?? ?? ??,daraz.com.np,Electronics,1.0,customer_service
532,Wth you guys are not doing your job right I ordered black and look what i got,daraz.com.np,Electronics,1.0,delivery
533,poor finishing and package also not so good sound,daraz.com.np,Electronics,2.0,delivery
534,I don't like the packaging and delivery was too late,daraz.com.np,Electronics,2.0,delivery
535,Sent different color packaging was not good no customer service delivery was good,daraz.com.np,Electronics,2.0,customer_service
536,The sound quality was good but it leaks the sounds. I was really disappointed with the sound leakage even when I play in low volume it still heard by people around me. They also sent me the wrong colour I ordered a black one and got a green one.,daraz.com.np,Electronics,2.0,delivery
537,"just because it is discounted to lower price bhandai ma saman nai naramrari dinu prxa bhanney chhaina. Extremely poor packaging, no 3.55 mm jack cable, headphones matra chha and not desired color, extremely disappointed!!",daraz.com.np,Electronics,1.0,delivery
538,I orderd it on daraz and yesterday I got a phone call that my order got cancle then today it has arrived and i ordered silver/white color and I got green color very disappointing from daraz ????,daraz.com.np,Electronics,2.0,delivery
539,Ramro lagyau package Pani ramraii xa,daraz.com.np,Electronics,5.0,delivery
540,it is very good to use and learn nepali handwriting also .it is easy to use and very comfortable.thanks for the fast delivery also.thanks a lot,daraz.com.np,Electronics,5.0,delivery
541,"dekhaune arkai pathaune arkai, worst na magauda hunxa kasaile .......",daraz.com.np,Electronics,5.0,delivery
542,ramrai xa tara delivery ali dhila vayo..,daraz.com.np,Electronics,5.0,delivery
543,good quality and packaging also,daraz.com.np,Electronics,5.0,delivery
544,I like the way they pack all things and with keyboard m satisfied,daraz.com.np,Electronics,5.0,delivery
545,Arko brand ko keyboard paryo Tara price herera thikai xa . packaging pani ramrari thiyo.,daraz.com.np,Electronics,5.0,delivery
546,price anusar thikai xa product chai,daraz.com.np,Electronics,4.0,product_feedback
547,Absolutely does the job Cheaper though with pasal.com,daraz.com.np,Electronics,4.0,product_feedback
548,it product was low budget.if you buy this only for office work and Normal works use. Thank you.,daraz.com.np,Electronics,4.0,product_feedback
549,Dekhauna lai matra Microsmart deliver garne ta praya jasto arkai jasto lagyo *(D-Max).?? Tara ni yo wala ni thikai xa.... not that bad...,daraz.com.np,Electronics,4.0,delivery
550,microsmart bhanera dmax thikaixa Ra ni,daraz.com.np,Electronics,4.0,product_feedback
551,Not the same as describe but works,daraz.com.np,Electronics,4.0,product_feedback
552,nice product but delivery time is to delay.,daraz.com.np,Electronics,3.0,delivery
553,decent quality according to price ??,daraz.com.np,Electronics,3.0,product_feedback
554,showing microsmart and giving JD kee however it is also good.,daraz.com.np,Electronics,3.0,product_feedback
555,"This product can be rated anywhere from 3-3.5 stars and it's not something i would recommend it to anyone who does a lot of typing as the product is of very cheap build and some of the keys get stuck once in a while. Unless you are looking for the cheapest product available, you are better off adding a couple of hundred rupess and buying something else.",daraz.com.np,Electronics,3.0,product_feedback
556,aayeko product different xa Ra photo ma vayeko products different xa,daraz.com.np,Electronics,2.0,delivery
557,Hard keys i don't recommend to buy,daraz.com.np,Electronics,1.0,product_feedback
558,product ta ramro xa tra delevey ma tote ko xa,daraz.com.np,Electronics,1.0,delivery
559,name is different but this keyboard also good ??,daraz.com.np,Electronics,1.0,product_feedback
560,The product was delivered in good condition.,daraz.com.np,Electronics,5.0,delivery
561,nice product .. packaging was perfect!,daraz.com.np,Electronics,5.0,delivery
562,nice and has worked well. deliver was faster than expected. Thank you Daraz,daraz.com.np,Electronics,5.0,delivery
563,Good product with good quality & prize,daraz.com.np,Electronics,5.0,product_feedback
564,.nice ?? quality is good ???? .... packing is also ??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
565,everything is ok except the packaging.the shirt is completely wrinkled everywhere because of the packaging . very disappointed with the service,daraz.com.np,Fashion and Clothing,5.0,delivery
566,Yo shirtt budget anusharkoo ekdmmm goodd xhaa quality ni ramrai xhaa but delivery huna nikeii time layoo????,daraz.com.np,Fashion and Clothing,5.0,delivery
567,"cloth quality exceeded expectation. it's silky soft. Halka thulo chai bhayo Malai XL L fitting hunthito tailor ,ma garyera melaumla",daraz.com.np,Fashion and Clothing,5.0,product_feedback
568,Got product exactly as advertised and amazing quality too size recommendation also spot on,daraz.com.np,Fashion and Clothing,5.0,product_feedback
569,Ekdam ramro xa same as shown as well as colour quality??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
570,ramro xa shirt quality also nice,daraz.com.np,Fashion and Clothing,4.0,product_feedback
571,i mean yeah the quality is good ig its worth buying it!,daraz.com.np,Fashion and Clothing,4.0,product_feedback
572,The product is good.... according to the price,daraz.com.np,Fashion and Clothing,4.0,product_feedback
573,Same as shown. Arrived well packaged.,daraz.com.np,Fashion and Clothing,4.0,delivery
574,Shirt is the way I wanted but I got sent the wrong size. I asked for L size they sent XL.,daraz.com.np,Fashion and Clothing,3.0,delivery
575,I dont like products quality and how it is folded and packaging i feel like i got scam ??????. This wasnt my expectations yar it does look like they show in photo,daraz.com.np,Fashion and Clothing,1.0,product_feedback
576,received product is of low quality with damage.. ALERT!!! DONT BUY FROM THIS STORE,daraz.com.np,Fashion and Clothing,1.0,product_feedback
577,online ho tyhi vyr j grda ni hunx. euta kura dekhayar arko pathauda ni hunx. just ekchoti ko lagi matr business grdo rahexn??,daraz.com.np,Fashion and Clothing,1.0,customer_service
578,Its very nice and perfect size.,daraz.com.np,Fashion and Clothing,5.0,product_feedback
579,"Very comfortable and was shipped exactly the way it looks. It shrank a little after washing and drying, but I am working on losing weight so hopefully it fits well soon!",daraz.com.np,Fashion and Clothing,5.0,product_feedback
580,It is not comfortable for me i don't like it...,daraz.com.np,Fashion and Clothing,5.0,product_feedback
581,It is more transparent than expected . first thought after opening the package,daraz.com.np,Fashion and Clothing,5.0,product_feedback
582,(s)size vanne ko M size delivered vayo tar kapdaa ramro xa,daraz.com.np,Fashion and Clothing,4.0,delivery
583,"it is a bit different than I expected, but it's alright. size is just fit comfortably. I hope it doesn't shrink on washing.",daraz.com.np,Fashion and Clothing,4.0,product_feedback
584,Theki xa saman Not best Not worse,daraz.com.np,Fashion and Clothing,3.0,product_feedback
585,such a scam..worst experience of daraz ..I've ordered 's' size but its M size. its totally different than shown in picture .looks like gents tshirt.. disgusting ??,daraz.com.np,Fashion and Clothing,1.0,product_feedback
586,Totally disappointed! Waste of time & money. Received very poor product than advertised. Better not to buy! ????,daraz.com.np,Fashion and Clothing,1.0,product_feedback
587,not good finishing. not equality at neck,daraz.com.np,Fashion and Clothing,1.0,product_feedback
588,Not quite satisfied with the product.,daraz.com.np,Fashion and Clothing,2.0,product_feedback
589,I wish I could rate it negative....,daraz.com.np,Fashion and Clothing,1.0,customer_service
590,"The shoes is worth paying for.. However, the texture is hard may be because it's fresh and new otherwise it's good ????.. Perfect for formal and casual wear both..",daraz.com.np,Fashion and Clothing,5.0,product_feedback
591,nepali brand vaye pani quality ramro raixa...,daraz.com.np,Fashion and Clothing,5.0,product_feedback
592,good quality like it ??,daraz.com.np,Fashion and Clothing,5.0,product_feedback
593,Worst quality shoes please don't buy it just because of low price.,daraz.com.np,Fashion and Clothing,5.0,product_feedback
594,delivery huna 2 hapta jati lagyo tara shoes ekdam ramro raixa maile 850 ko sale lagda kinathya full satisfy ??,daraz.com.np,Fashion and Clothing,5.0,delivery
595,"Really liked the shoes, very comfortable and cute. price anusar dherai ramro xa.",daraz.com.np,Fashion and Clothing,5.0,product_feedback
596,product ta same to same xa tara quality ta sabai plastic hoo kati nai tikla raaa kamjor xa price ta yei ni dherae vayo ani size 38 magako 40 aako xa,daraz.com.np,Fashion and Clothing,5.0,product_feedback
597,size arko parexa change garnu parne mero,daraz.com.np,Fashion and Clothing,5.0,customer_service
598,product ramrai cha tara mero lagi bhanera kineko jutta mummy lai thik bhayo ??????,daraz.com.np,Fashion and Clothing,4.0,product_feedback
599,Nice shoes. The color is good. They feel a little hard but are comfortable to wear. deliver was on time and at the right place. Packaging was good. Thank you.,daraz.com.np,Fashion and Clothing,4.0,delivery
600,got my order and its exactly the same though the delivery was late but they had already assured me of the late delivery so no problem thank you,daraz.com.np,Fashion and Clothing,4.0,delivery
601,overall good but a bit dirty from inside,daraz.com.np,Fashion and Clothing,4.0,product_feedback
602,little different than i hv ordered as it is not in pink which i hv ordered but i love this,daraz.com.np,Fashion and Clothing,4.0,delivery
603,worth of price..but size bit smaller then others.,daraz.com.np,Fashion and Clothing,4.0,product_feedback
604,"Quality thikai xa as per price, but I did not feel comfortable using it. Shoes ko ear le hidda khuttama lagxa, grip thikai xa, even the material is not that good.",daraz.com.np,Fashion and Clothing,4.0,product_feedback
605,"Although delivery time was late,the product are good??",daraz.com.np,Fashion and Clothing,4.0,delivery
606,Good quality & worth the price,daraz.com.np,Fashion and Clothing,4.0,product_feedback
607,quality good comfort thank you seller and daraz,daraz.com.np,Fashion and Clothing,4.0,product_feedback
608,"delivery ?? ramro xa?? tarw Ali juta safa Garey rw pathaun pareyo dheraii fogar vayo???? 2,3 CHOTI?? lagayrw pathako jasto xa ??",daraz.com.np,Fashion and Clothing,3.0,delivery
609,Shoes dirty xa ??atleast ramro snga safaa rakhnu parni,daraz.com.np,Fashion and Clothing,3.0,product_feedback
610,price aanusar quality thik xa,daraz.com.np,Fashion and Clothing,3.0,product_feedback
