id,review_text,source,product_category,item_id,item_title,rating,buyer_name,review_date,label
295,"absolutely awesome! 
price ko hiasab ma best quality dinxa packaging pani premium xaa affordable xaaa 🔥",daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,m***9,26 Jul 2025,
296,"It's the best thing in this price. 
Best quality, bass, in low and affordable price.
Hit the buy now button guyes.",daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,grgrobot123,31 Jul 2025,
297,this product is  best for normal used. compare to price,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,subas M.,15 Aug 2025,
298,khatra xa Malai ta dherai ramro lagyo saund Pani Dami xa,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,9***9,13 Aug 2025,
299,nice products for this and all in good experience,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,9***7,14 Aug 2025,
300,nice,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,9***1,19 Aug 2025,
301,so far the product is worth the price,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,R***.,21 Sep 2025,
302,"Second time buying it, it's very good. I got is as a gift for my brother, he like it very much.",daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,M***.,12 Nov 2025,
303,unexpectedly good,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,manishashrestha35,14 Nov 2025,
304,Good product sweet sounds,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,9***1,13 Nov 2025,
305,Very good,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,9***4,15 Nov 2025,
306,Nice product,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,Sfl upk,16 Nov 2025,
307,the sound quality was good with this amount the product is quite impressive.. loved it 😍,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,kritikakhanal003,24 Nov 2025,
308,it's best for movie and song but personally don't recommend for games ...,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,ghimireebabu123,09 Dec 2025,
309,Works Fine. It's a good value for the money.,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,9***3,26 Dec 2025,
310,good product,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,Moon Gtm,10 Jan 2026,
311,no 1 quality I really liked this product.Its sound quality is too good 😊😊,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,Sandip Chaudhary,20 Jan 2026,
312,"Too good according to the price, would definitely recommend",daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,S***a,24 Jan 2026,
313,Just got it yesterday and it's good,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,Samir Thad Magar,4 weeks ago,
314,dhari ramro xa,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,shreestixettri,15 Nov 2024,
315,Ramro xa eti ko price ma kinda ramro sound ni ramro xa multi touch Garda tut tut sound aauxa tyo chai manparena Tara sabai ramro xa,daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,J***.,19 Nov 2024,
316,"This earbud is just awesome in this price range.
I'm Using it since 6 days by charging once l.The battery capacity is lovely. 6 hours on earbuds as company claimed and the case has 25-28 hours thus we can use it 5 times after charging it once.Also the sound quality is superb in this price range.Enc feature is also good .
At the rate of 1k you can choose it without any hesitation.",daraz.com.np,Electronics,164940388,Green Airbeat-520 Dual Mic ENC Earbuds | Modern  Sleek Design With Textured Lines For Premium Feel | 30 Hours Of Playtime | IPX4 Rated |  Dual Mic | 6 Hours Of Single Playtime | 13mm Driver | Type-c Charging | Wireless Version 5.4 | 6 Months Warranty,5,Dahal S.,04 Jan 2025,
317,very very good. multi-purpose and handy.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Prkz Sama,23 Dec 2025,
318,data cable ko quality ekdam ramro xa tara yesma USB A pani bhaniye ko xa tara cable ma xaina . useless for me .,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,manandharkushwaha8,18 Dec 2025,
319,Working well . But note the size of lighting pin is small as compaired to regular cables. Charging is best supports fast charging. Iphone users prefer to buy other cable,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,S***m,17 Dec 2025,
320,I love the cable and it charges my phone faster. Its very convenient.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***2,13 Dec 2025,
321,works fine it is easy for me to use both iphone and android in my office.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Sunil Magar,12 Dec 2025,
322,I like the light in the dark feature,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Jared Chetty,09 Dec 2025,
323,It's ok. Not very fast but gets the job done.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Raghav N.,07 Dec 2025,
324,very good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Santosh,04 Dec 2025,
325,great,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Yooran Grg,03 Dec 2025,
326,Good product worth for the prise,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,dahalbibek664,03 Dec 2025,
327,best 👍👍👍,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,deeprajpaswan60,29 Nov 2025,
328,billa,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Third-Party-User,28 Nov 2025,
329,good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***9,27 Nov 2025,
330,"worst- mero 150 khera gayo. charge vayena. see time difference, charge difference and time left to fully charge. tait",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Joe Shan,26 Nov 2025,
331,"Ramro xa,exactly  as shown  in picture,delivery also fast.",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Ranjita Shrestha,26 Nov 2025,
332,best item i love it. thank you Daraj.🙏🙏,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***4,24 Nov 2025,
333,fast charge hudaina ma sanga nothing cmf 1 KO fast charger original charger KO head xa phone Pani nothing cmf 1 ho but yo cable ley charge dhilo hunxa,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Manjil Magar,23 Nov 2025,
334,good 👍👍👍,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,rajthala99,23 Nov 2025,
335,good far beeter than expectationlove it,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,M***y,22 Nov 2025,
336,"overall nice product 
but box pack thiyena",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Ripu Maharjan,22 Nov 2025,
337,Nice,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,sujan11mgr,22 Nov 2025,
338,ठीक छ लिदा हुन्छ ढुक्क भएर,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Mohan Sapkota,22 Nov 2025,
339,Best at these price,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,pranishmalla60,22 Nov 2025,
340,Very reasonable at best price. loved it,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Surazz Lama,21 Nov 2025,
341,"It is noice, but the transfer speed is very less.
The",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***6,21 Nov 2025,
342,good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,rohanchaudhary55555555,21 Nov 2025,
343,Good during 11.11 only.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,J***i,21 Nov 2025,
344,Very Good in cheap price,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9n6xqgdyrw,20 Nov 2025,
345,ramro raixa love it ❤️,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Shankar soren,20 Nov 2025,
346,Kaam xaina,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Anushka shah,19 Nov 2025,
347,mi turbo charge not supported...only fast charging,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Saurav Raut,19 Nov 2025,
348,good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Third-Party-User,17 Nov 2025,
349,Not durable and charges slow. Not Recommended,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Rakshak B.,16 Nov 2025,
350,Good delivery 🚚 good quality.❤️🙏,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,K***l,12 Nov 2025,
351,Nice product!,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Bishesh Man Singh,11 Nov 2025,
352,"works completely fine and wire quality is good as well, I'll recommend this item to others if willing to take for connecting to the car.",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Rupsagar Gautam,11 Nov 2025,
353,"ramrox paisa asul hunx c to c pani rahex kinda hunx,thankyou daraz",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***0,11 Nov 2025,
354,Received in good condition,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,kafles517,10 Nov 2025,
355,It is the thing which i want  its good thanks  .,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,prakashpanth2032,09 Nov 2025,
356,Ramro xa charge ni chito hunxa,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Udit Shrestha,09 Nov 2025,
357,It is genuinely good. I thought it wont work properly or wont charge quickly but it did which shook me and yeah i would recommend it. If you need a good charger try it out cause you wont find charger at this range and its quality is good too.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Sushil Sunar,07 Nov 2025,
358,it's really very good but delivery took quite a long time,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,subash S.,06 Nov 2025,
359,Good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***4,03 Nov 2025,
360,Good quality,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Bishal sunuwar,02 Nov 2025,
361,Ramro cha .. value for money. Works good and delivery was on time. Feel free to purchase,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,S***n,31 Oct 2025,
362,Nice,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***3,29 Oct 2025,
363,👍 good one,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,P***i,27 Oct 2025,
364,good quality,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,M***a,26 Oct 2025,
365,best products for me.,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***6,22 Oct 2025,
366,The best Charger iPhone koni Charger xa good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,b***9,18 Oct 2025,
367,value for money product same as shown in the pitchers,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Babita Parajuli,17 Oct 2025,
368,Nice,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Anupam Singh,17 Oct 2025,
369,Nice,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,Anupam Singh,17 Oct 2025,
370,nice fabric quality with affordable price,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,9***8,16 Oct 2025,
371,this is my second time I bought this product and as always I am amazed getting this product for this price fully satisfied and I truly recommend to others,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,vikas G.,16 Oct 2025,
372,good,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,l***a,14 Oct 2025,
373,"Awesome product 
quality is great ❤️",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,S***.,14 Oct 2025,
374,"used for more than 10 days 
tested well but it's the slowest one.
so not recommended to buy",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,5,R***.,13 Oct 2025,
375,cable is good to buy,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,4,Arbind,27 Nov 2025,
376,Didn’t worked as I expected as a fast charger,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,4,Som S.,22 Nov 2025,
377,It would be great if it had a type B also😭,daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,4,anishxnyan,22 Nov 2025,
378,"Fast charging is working initially, now let's see the product durability.",daraz.com.np,Electronics,419618202,4 in 1 Fast Charging Cable (Type C/USB A/Lightning) Dual Type C PD 27W 65W Nylon Braided Cable | Flat Braided i-Phone Charging Cable with Velcro Multi Charging Cable Combo Type C/USB-A Ports,4,B***y,22 Nov 2025,
