id,review_text,source,product_category,rating,label
239,Daraz customer service 24/7 help garcha maile raat ko time ma ni response paye.,daraz.com.np,Books & Stationery,5.0,customer_service
240,Maile pants order gareko tara color fade cha refund ko lagi apply gareko.,daraz.com.np,Health & Wellness,2.0,customer_service
241,Payment refund delay ma support agent le personally follow up garyo.,daraz.com.np,Groceries,4.0,customer_service
242,Item broken during delivery re customer care le compensation diyeko.,daraz.com.np,Automotive,3.0,customer_service
243,Support nai chaina bad.,daraz.com.np,Electronics,1.0,customer_service
244,Cancellation after shipping bhayo tara support le return pickup arrange garyo.,daraz.com.np,Fashion,2.0,customer_service
245,Maile charger order gareko tara fast charging nai hudaina complaint pathaeko.,daraz.com.np,Home & Kitchen,1.0,customer_service
246,Customer service ko email response fast cha maile dherai appreciate garchu.,daraz.com.np,Mobile Accessories,5.0,customer_service
247,Order ma duplicate item aayo support sanga kura garda extra refund diyeko.,daraz.com.np,Beauty & Personal Care,4.0,customer_service
248,Delivery address change garna mildaina support team le manually change garyo.,daraz.com.np,Sports & Outdoors,3.0,customer_service
249,Refund status check garna support chat use gare thik update aayo.,daraz.com.np,Books & Stationery,4.0,customer_service
250,Daraz ko team le customer satisfaction dherai important maanche.,daraz.com.np,Health & Wellness,5.0,customer_service
251,Maile blanket order gareko tara size chhoto cha exchange request gareko.,daraz.com.np,Groceries,2.0,customer_service
252,Paisa cut bhayo tara order cancel bhayo support lai report gare refund aayo.,daraz.com.np,Automotive,3.0,customer_service
253,Product quality issue ma customer service le full support diyeko.,daraz.com.np,Electronics,4.0,customer_service
254,Return process ma dherai paperwork chahiyo tara agent le help garyo.,daraz.com.np,Fashion,3.0,customer_service
255,Maile kitchen item order gareko tara broken aayo maile claim gareko.,daraz.com.np,Home & Kitchen,1.0,customer_service
256,Support chat ma Nepali English mix ma kura garna milda ramro huncha.,daraz.com.np,Mobile Accessories,5.0,customer_service
257,Order confirm bhayeko tara delivery nai aayena customer care le track garyo.,daraz.com.np,Beauty & Personal Care,2.0,customer_service
258,Refund approve bhayeko 20 din samma wait gare tara finally aayo.,daraz.com.np,Sports & Outdoors,4.0,customer_service
259,Maile toy order gareko tara battery nai chaina support le replace promise garyo.,daraz.com.np,Books & Stationery,2.0,customer_service
260,Daraz customer service ma maile dherai positive experience paye.,daraz.com.np,Health & Wellness,5.0,customer_service
261,Maile jacket order gareko tara zipper stuck cha return ko lagi contact gareko.,daraz.com.np,Groceries,1.0,customer_service
262,Payment issue solve garna support team le 10 minute ma help garyo.,daraz.com.np,Automotive,4.0,customer_service
263,Delivery delay ko lagi sorry bhani coupon diyeko customer care le.,daraz.com.np,Electronics,3.0,customer_service
264,Wrong size aayo maile support ma photo pathaera exchange approve bhayo.,daraz.com.np,Fashion,2.0,customer_service
265,Maile perfume order gareko tara seal broken cha complaint gare refund pathaeko.,daraz.com.np,Home & Kitchen,1.0,customer_service
266,Agent le polite ra helpful cha maile problem sabai solve bhayo.,daraz.com.np,Mobile Accessories,5.0,customer_service
267,Order cancel after payment support le instant refund process garyo.,daraz.com.np,Beauty & Personal Care,4.0,customer_service
268,Damaged goods ko lagi insurance claim support team le guide garyo.,daraz.com.np,Sports & Outdoors,3.0,customer_service
269,Refund ma VAT issue aayo customer service le clear explanation diyeko.,daraz.com.np,Books & Stationery,2.0,customer_service
270,Daraz ko overall customer service ramro cha ma future ma ni shop garchu.,daraz.com.np,Health & Wellness,5.0,customer_service
271,Maile phone order gareko tara delivery ma problem aayo customer service lai call gareko 3 din vayeko cha reply nai aaudaina.,daraz.com.np,Groceries,1.0,customer_service
272,Refund ko lagi document upload gareko tara status pending matra cha support contact garna paryo tara finally paisa aayo thank you daraz team.,daraz.com.np,Automotive,4.0,customer_service
273,Leaves white cast is suitable for summer only,daraz.com.np,Health and Beauty,4.0,product_feedback
274,ramro xa glow dinxa skin ma idk abo sasto xa so ramro hoki haina,daraz.com.np,Health and Beauty,4.0,product_feedback
275,it leaves white cast if you have dusky skin tone. apart from that it smells really good and the product is good overall.,daraz.com.np,Health and Beauty,4.0,product_feedback
276,pretty lightweight but takes time to blend.,daraz.com.np,Health and Beauty,4.0,product_feedback
277,the sunscreen is nice easily blendable but it does leaves white cast,daraz.com.np,Health and Beauty,4.0,product_feedback
278,"Its my 2nd of using this sunscreen and it is very nice,leaves no white cast.It is very lightweight....????????",daraz.com.np,Health and Beauty,4.0,product_feedback
279,"Dry skin ko laagi chai thikai xa, summer lai thik xa bt i dnt think it is good for winter for dry skin",daraz.com.np,Health and Beauty,4.0,product_feedback
280,It's good..but didn't suit my skin. It does leave white-cast but can be blend. Good purchase.,daraz.com.np,Health and Beauty,4.0,product_feedback
281,Loved the texture and worth it. Well packed.,daraz.com.np,Health and Beauty,4.0,delivery
282,"Maan paryo, dry skin lai suit gareko xa??",daraz.com.np,Health and Beauty,4.0,product_feedback
283,ramro xa yo blend chi dherai ber garnu pardo raixa,daraz.com.np,Health and Beauty,4.0,product_feedback
284,"it's a good and genuine product, same as a picture and arrived within 2 days",daraz.com.np,Health and Beauty,4.0,delivery
285,WRONG ORDER!!! Dr jk 1 order garako 4 aayo ane bill ma ni 1 nai lekhako xa,daraz.com.np,Health and Beauty,4.0,delivery
286,all time fav product for my oily skin,daraz.com.np,Health and Beauty,3.0,product_feedback
287,Using this for months. didn't liked the whitecast and peeling i use this when i'm home. consistency is nice and smell too. the problem is peeling and whitecast.,daraz.com.np,Health and Beauty,3.0,product_feedback
288,This is pretty nice but the white cast it leaves if not nice,daraz.com.np,Health and Beauty,3.0,product_feedback
289,leaves white cast doesn't blend that smoothly,daraz.com.np,Health and Beauty,3.0,product_feedback
290,sunscream ramro xa lagaune bitkoi face white hunxa ramro banauxa but I dont know why lagaako kahi min paxi face ma wite cast jasto seto auxa ????ani aliti heavy heavy feel pani hunxa face ma makeup lagaye jasto ??,daraz.com.np,Health and Beauty,3.0,product_feedback
291,"Definitely not for me, it left a white cast and didn't blend well,I wouldn't recommend this if you have dry skin.",daraz.com.np,Health and Beauty,3.0,product_feedback
292,I don't know if it's because of my dry skin but it leaves too much whiteness.,daraz.com.np,Health and Beauty,3.0,product_feedback
293,"This sunscreen is a good one with decent quantity for a decent price. However, if your skin type is dry, this would not be a good choice. Oily skin people, go for it. Dry skin people, give it a bit more thought before purchasing. Talking about the delivery, it was smooth and the bottle was packed properly ensuring no leakage. Yeah that's it for the review.",daraz.com.np,Health and Beauty,3.0,product_feedback
294,Its nice but it does leave white cast and it is not much suitable for dry skin??,daraz.com.np,Health and Beauty,3.0,product_feedback
295,"Just revived my parcel today after 5 days of doing the payment. Packaging was good, sealed and was not leaking at all. Still havent got time to try it, so cant say much. If works out best for my skin then will purchase again in the future.",daraz.com.np,Health and Beauty,3.0,delivery
296,Hologram ni xaina .barcode pani different xa .original ho jasto lagena sorry ??,daraz.com.np,Health and Beauty,3.0,product_feedback
297,Good product.Leave little bit white cast,daraz.com.np,Health and Beauty,3.0,product_feedback
298,It's not same which i was using before as per label .,daraz.com.np,Health and Beauty,3.0,product_feedback
299,I bought it before from daraz in much expensive price But for cheaper price this is not good or worthy It is not good quality as much as compared to the other one Dissatisfied ????????,daraz.com.np,Health and Beauty,3.0,product_feedback
300,packaging ramro navaye ni product chai ramro xa,daraz.com.np,Health and Beauty,3.0,delivery
301,works good for me but my family gets rashes. Not the best one,daraz.com.np,Health and Beauty,3.0,product_feedback
302,it was good but it makes face oily and go black later with the sweat,daraz.com.np,Health and Beauty,3.0,product_feedback
303,"No white cast, but the consistency is thin",daraz.com.np,Health and Beauty,3.0,product_feedback
304,too much oliy for my skin,daraz.com.np,Health and Beauty,3.0,product_feedback
305,Leaves white cast . Price wise it is cheaper but so so product. #image_review,daraz.com.np,Health and Beauty,3.0,product_feedback
306,leaves a terrible white cast,daraz.com.np,Health and Beauty,3.0,product_feedback
307,overall it's good but leaves. little white cast on dark skin,daraz.com.np,Health and Beauty,3.0,product_feedback
308,"It's already been 1 month using it and I haven't seen any changes till yet. Just to know the result, I used to apply it only on my left hand's fore arm but noooo differenceeee yk. However it may protecting my skin from harmful radiations idk and also it doesn't leave white patches so yea rating ???",daraz.com.np,Health and Beauty,3.0,product_feedback
309,not good for dark skin it leaves white cast,daraz.com.np,Health and Beauty,3.0,product_feedback
310,to be honest mero skin ma chai white cast xodyo mero skin dark ni xaina fair nai xa tei ni white cast xodyo ???? #review_wrapup,daraz.com.np,Health and Beauty,3.0,product_feedback
311,I ordered jk1 and got jk4. Anyways I will try this.,daraz.com.np,Health and Beauty,3.0,delivery
312,nice product but white casting if you have dark skin,daraz.com.np,Health and Beauty,3.0,product_feedback
313,I recommend dont if you have extremely dry skin especially during winter. It was quite good during summer.,daraz.com.np,Health and Beauty,3.0,product_feedback
314,product wasn't of secret island.,daraz.com.np,Health and Beauty,3.0,delivery
315,I expected it to be waterproof but sadly it wasn't. It also leaves quite a white cast and when on a sunny day the cast can become very visible.,daraz.com.np,Health and Beauty,3.0,product_feedback
316,This sunscreen is better than any other ..i recommend this..but Its not same as i was using before as per label !!,daraz.com.np,Health and Beauty,3.0,product_feedback
317,"If you sweat alot. This one is not for you. I don't think this sunscreen is sweat and water resistant. Consistency is good for oily skin. Might be good for winter though, not sure.",daraz.com.np,Health and Beauty,3.0,product_feedback
318,"I received my package safely on expected time. However, I'm a bit confused about the expiration date because there are two different indications. One suggests that the product is valid for 12 months after opening, while the other, found at the bottom of the bottle, states an expiration date of 2026. Personally, I believe that the 12-month validity after opening is the correct one, and the expiration date printed at the bottom might be inaccurate or misleading.",daraz.com.np,Health and Beauty,3.0,product_feedback
319,brightens my skin but doesn't work as a good sunblock,daraz.com.np,Health and Beauty,3.0,product_feedback
320,Thikai lagyo moisturizer lagaye pachi chai majale blend hune rahecha white cast ni basena but pasina aye pachi chai sunscreen nai bagaune rahecha tyo chai alik maanparena ??,daraz.com.np,Health and Beauty,3.0,product_feedback
321,I had ordered Dr.Jk 1 but I got Dr.Jk 4 but fine??,daraz.com.np,Health and Beauty,3.0,delivery
322,not for hot and humid climate,daraz.com.np,Health and Beauty,3.0,product_feedback
323,"The seller told me their product have Secret Island printed on the bottle, but the bottle I received is different from what I got before. Don't know which one is original and Pax Moly is korean and Secret Island is thai so how is it possible the product Secret Island printed on it",daraz.com.np,Health and Beauty,3.0,product_feedback
324,"Worst packaging......??, Infact Product was safe and nicely delivered ??.....",daraz.com.np,Health and Beauty,3.0,delivery
325,Doesn't work for dry skin. May be good for normal to oily skin and fair skin. leaves no white cast,daraz.com.np,Health and Beauty,3.0,product_feedback
326,Please tell us what needs to be improved.,daraz.com.np,Health and Beauty,2.0,customer_service
327,such a bad product. It leaves behind a stubborn whitecast which is already hard to get rid of and if you sweat even a little bit then more white color comes out????,daraz.com.np,Health and Beauty,1.0,product_feedback
328,the delivery girl was so rude,daraz.com.np,Health and Beauty,2.0,delivery
329,"this is one of the worst sunscreen I've ever used.I don't know how this sunscreen has so many good reviews. leaves white cast all over the face, makes skin looks super oily, basically makes you look like a ghost. please don't buy this sunscreen",daraz.com.np,Health and Beauty,1.0,product_feedback
330,malai chai khasai ramro lagena. lako ekai xin ma sabai utriyo mero combination skin xa khasai khapena malai chai,daraz.com.np,Health and Beauty,1.0,product_feedback
331,"Leakage. Bad packaging. Please improve your packaging, use box",daraz.com.np,Health and Beauty,1.0,delivery
332,You cheated on me maile 2 ta magaeko thiyen bt couldn't receive and my brother did it for me. 1 ta matra aeko cha bt paisa 2tai ko leko cha. I want my money back or send me the item again,daraz.com.np,Health and Beauty,1.0,customer_service
333,this is duplicate item the original comes with silver cap its golden please send original one,daraz.com.np,Health and Beauty,1.0,customer_service
334,It's my 3rd purchase and I am fully satisfied with the product. It's budget friendly. deliver was fast and the delivery person was also friendly.??,daraz.com.np,Health and Beauty,5.0,delivery
335,Fast delivery' will review about it after using it. As always the packaging and delivery is always trustable and great of the seller.,daraz.com.np,Health and Beauty,5.0,delivery
336,nice packaging and good quality product,daraz.com.np,Health and Beauty,5.0,delivery
337,Finally I got my sunscreen and packaging was good and lets see it will shot my skin or not ??,daraz.com.np,Health and Beauty,5.0,delivery
338,Received without any damage. Thanks for the free gift (Vitamin CEB Toner),daraz.com.np,Health and Beauty,5.0,delivery
339,i received my product in good condition and thanks a lot for gift and delivery brother was so good ??????,daraz.com.np,Health and Beauty,5.0,delivery
340,got my stuff so fine.. delivery is also fast. it's a good product.,daraz.com.np,Health and Beauty,5.0,delivery
341,maile yo product hijo nai receive gareko ani mAh use garer review dinxu socheko thiyo kasto ramro moisturizer xa k dry and sensitive skin ko lagi mero ma kasto instant glow deko yo moisturizer cream le,daraz.com.np,Health and Beauty,5.0,product_feedback
342,the best product for my oily acne prone skin iam using my second tube,daraz.com.np,Health and Beauty,5.0,product_feedback
343,Thikai matra ho. Euta pack ni sakeko chaina. 2-4 months pachi thaha hunchha if it was working.,daraz.com.np,Health and Beauty,5.0,product_feedback
344,Ramro X Tara eakdamai sano x product chai,daraz.com.np,Health and Beauty,5.0,product_feedback
345,"Really good product, free from harmful chemicals and fragrance thus making it very good for people with sensitive skin.",daraz.com.np,Health and Beauty,5.0,product_feedback
346,Its great for dry and damages skin. Its very soothing and great for dry but acne prone skin. Loved it. Still it would be great if 100ml was available.. its been 2 week and its about to finish already,daraz.com.np,Health and Beauty,5.0,product_feedback
347,packaging was great . The store providing the product deserves five star for packaging .,daraz.com.np,Health and Beauty,5.0,delivery
348,yess its a best thing to purchase for your sensitive skin guys!! trust me 1 pack sakkiyo aba arko magauna lako....mero skin ma jun lagauda ni pimples aauthyo this one works hai...love it,daraz.com.np,Health and Beauty,5.0,product_feedback
349,"My damaged sensitive skin is loving this moisturizer , its so soothing",daraz.com.np,Health and Beauty,5.0,product_feedback
350,I love the lightweight non greasy texture It absorbs quickly and works well,daraz.com.np,Health and Beauty,5.0,product_feedback
351,great product result shown within a few days of usage,daraz.com.np,Health and Beauty,5.0,product_feedback
352,It's so light weight if you have oily skin go for it ??,daraz.com.np,Health and Beauty,5.0,product_feedback
353,serivce is very fast and product also very good so i recommend to everyone.,daraz.com.np,Health and Beauty,5.0,customer_service
354,Reviewing after use..oil free but strong smell,daraz.com.np,Health and Beauty,5.0,product_feedback
355,"Not good for dry, sensitive skin. It made my skin more red, bumpy, and irritated. Instead of helping, it actually made my breakout w",daraz.com.np,Health and Beauty,5.0,product_feedback
356,just got it . delivery is so fast. seems like nice product.,daraz.com.np,Health and Beauty,5.0,delivery
357,Product is good but servive is one thing thàt should be improved . literally took 1 day for reply for my questions .,daraz.com.np,Health and Beauty,5.0,customer_service
358,use gardai xuh kasto xah 1 week vaihalo result aako xaina paxi aaula result,daraz.com.np,Health and Beauty,5.0,customer_service
359,Ramro thyo delivery Pani 2 din Mai vayo Kathmandu bata ani packaging Pani ekdami safety sath Ra ramro ni thyo ani products chai jhan ramro hai love it,daraz.com.np,Health and Beauty,5.0,delivery
360,delivery fast xa behaviour pni ramro xa,daraz.com.np,Health and Beauty,5.0,delivery
361,Liked the moisturizer but I didn't like the smell so yes can give a try,daraz.com.np,Health and Beauty,5.0,product_feedback
362,Ngl but this is so good! Yesto dry skin thyo ni mero yo cream lako 2 days maii there were no signs of drynesss,daraz.com.np,Health and Beauty,5.0,product_feedback
363,Its orginal or dublicate products? I got confused!,daraz.com.np,Health and Beauty,5.0,product_feedback
364,I think its good for oily skin the texture is light and easily absorb,daraz.com.np,Health and Beauty,5.0,product_feedback
365,third purchase I love its texture and everything,daraz.com.np,Health and Beauty,5.0,product_feedback
366,it works for me it's not that hydrating if you have very dry and flaky skin but if you have barrier damage it works well it helped my acne so much ordered it again.,daraz.com.np,Health and Beauty,4.0,product_feedback
367,"Got the product weeks ago..,works just fine for my skin..",daraz.com.np,Health and Beauty,4.0,product_feedback
368,great formulation for barrier repair but feels greasy good for this price,daraz.com.np,Health and Beauty,4.0,product_feedback
369,Packaging and product came undamaged and as shown in picture. Havent tried yet,daraz.com.np,Health and Beauty,4.0,product_feedback
370,Got this not in pump will review after use,daraz.com.np,Health and Beauty,4.0,product_feedback
371,Good but not good for very dry skins,daraz.com.np,Health and Beauty,4.0,product_feedback
372,niceeee product very good for skin love it,daraz.com.np,Health and Beauty,3.0,product_feedback
373,"ani product tube ma xa aaunu chai yesto aayo, 7 ota saman daraz bata yespali order garekoma yesma chai dissapoint vaye hai",daraz.com.np,Health and Beauty,3.0,product_feedback
374,"Product itself is good, as it's the one I use regularly. But with this seller I received the squeeze type, not the better pump tube (which they show in the product images). Please add correct images, or atleast give the option to choose the tube type.",daraz.com.np,Health and Beauty,3.0,delivery
375,This product is not good. It caused pimples and a skin reaction on my face. Please dont buy this product.,daraz.com.np,Health and Beauty,1.0,product_feedback
376,Just received it . It doesnt come with a box so its sketchy,daraz.com.np,Health and Beauty,2.0,delivery
377,this is not the product. The picture and the item dont match. NOT COOL DERMA CO,daraz.com.np,Health and Beauty,1.0,delivery
378,Pump was not there as shown in the pic,daraz.com.np,Health and Beauty,2.0,delivery
379,"Light weight xa , skin barrier ko lagi best ho",daraz.com.np,Health and Beauty,5.0,product_feedback
380,Its good moisturizer for dry to normal skin.,daraz.com.np,Health and Beauty,5.0,product_feedback
381,"I ordered a moisturiser that was on tube type, but i got on another tube, but i have previously used this moisturiser, and it is good for damaged skin barrier.",daraz.com.np,Health and Beauty,5.0,delivery
382,This moisturizer is one the best very lightweight and effective ??,daraz.com.np,Health and Beauty,5.0,product_feedback
383,"I recently bought this moisturizer from Daraz, and honestly  it has become my absolute favorite during my healing journey. ??? My skin had been through a rough patch with barrier damage, dryness, and sensitivity. I was desperately looking for something gentle yet effective  and this one delivered! The texture is super lightweight, non-greasy, and absorbs like a dream. No sticky feeling at all, just soft, nourished skin. What I love most is how calming and soothing it feels. With consistent use, Ive noticed my skin feels hydrated all day, less irritated, and just overall healthier. It pairs really well with the rest of my routine too  no pilling or clashes. Ive tried many moisturizers, but this one stood out because it didnt just sit on my skin  it repaired it. The ceramides and niacinamide in it actually helped rebuild my skin barrier and brought my glow back. ???? If you're someone whos struggling with dryness, a damaged barrier, or just wants a no-nonsense, effective moisturiser Id highly recommend giving this one a try. Im so glad I trusted this  worth every rupee! ?? Rating: 5/5 from me!",daraz.com.np,Health and Beauty,5.0,product_feedback
384,Best one for my skin!! healed in almost 1week,daraz.com.np,Health and Beauty,5.0,product_feedback
385,"well packed, got delivered on time, thanks daraz.",daraz.com.np,Health and Beauty,5.0,delivery
386,Packaging looks good cant wait to try ??,daraz.com.np,Health and Beauty,5.0,delivery
387,"Easy to handle and got exact amount of quantity of moisturizer,so love it",daraz.com.np,Health and Beauty,5.0,product_feedback
388,The delivery was very fast.,daraz.com.np,Health and Beauty,5.0,delivery
389,I am gonna buy this again,daraz.com.np,Health and Beauty,5.0,product_feedback
390,tube bhako aayana photo euta saman arko,daraz.com.np,Health and Beauty,5.0,product_feedback
391,it's nice I use easily objub and suit my skil . acne and oill skin is perfectly suitable yesko basna chai medicine KO jsto aaux but use Garda halka mai aaux otherwise nice,daraz.com.np,Health and Beauty,5.0,product_feedback
392,"Regular mailay yo mat use garchu, perfect item.",daraz.com.np,Sports & Fitness,5.0,product_feedback
393,"Got exactly what I ordered. and also said the seller to see if there is any defect whilst sending, there was no defect.",daraz.com.np,Sports & Fitness,5.0,customer_service
394,#review_wrapup Nice product. Just wanted to say the seller to post the actual available colors. It might confuse the people who the some specific colored mat. But quality wise it is worth it.,daraz.com.np,Sports & Fitness,5.0,product_feedback
395,I loved it and the packaging was also good their were no damage.,daraz.com.np,Sports & Fitness,5.0,delivery
396,It's still in perfect condition after all these months.,daraz.com.np,Sports & Fitness,5.0,product_feedback
397,The product was satisfactory. Much better In real than in pics,daraz.com.np,Sports & Fitness,5.0,product_feedback
398,Good quality n soft mat,daraz.com.np,Sports & Fitness,5.0,product_feedback
399,the quality of the yoga mat is good and satisfied with the product.,daraz.com.np,Sports & Fitness,5.0,product_feedback
400,"I wasn't given a color choice. The mat itself is acceptable. It's a bit too stiff, but good enough.",daraz.com.np,Sports & Fitness,4.0,product_feedback
401,The color was not to my linking otherwise the mat was okay.,daraz.com.np,Sports & Fitness,4.0,product_feedback
402,The mat is good but they send random colors. An option to choose color would be better.,daraz.com.np,Sports & Fitness,4.0,delivery
403,The dimension is smaller then i expected.,daraz.com.np,Sports & Fitness,4.0,product_feedback
404,i think it's a decent product.,daraz.com.np,Sports & Fitness,4.0,product_feedback
405,Good one. Better clarify dimension too in the product detail. I found this one little shorter in length.,daraz.com.np,Sports & Fitness,4.0,product_feedback
406,khasaii ramro xaina Vayapani chalxa Nepal ma,daraz.com.np,Sports & Fitness,3.0,product_feedback
407,Not very good quality but you get what you pay for,daraz.com.np,Sports & Fitness,3.0,product_feedback
408,The Yoga mat looks okay but the it is very thin. It would be best if it was more thick,daraz.com.np,Sports & Fitness,3.0,product_feedback
409,material is quite hard n not of soft quality,daraz.com.np,Sports & Fitness,3.0,product_feedback
410,colour blue ramro xa aru colour tyeti ramro laegen,daraz.com.np,Sports & Fitness,3.0,product_feedback
411,"I ordered 2, one of those is little bit damaged, looks like fire burnt.",daraz.com.np,Sports & Fitness,1.0,product_feedback
412,we order this mat. but received another persons item. !!,daraz.com.np,Sports & Fitness,1.0,delivery
413,"It is very thin and light weight. Whereas, I was searching for something more stable on the floor.",daraz.com.np,Sports & Fitness,2.0,product_feedback
414,The quality is okay but the product was very dirty when I received it.,daraz.com.np,Sports & Fitness,2.0,delivery
415,"Mat slips (specifically mentioned to seller is should be antiskid), both side plain, picture was misleading. Just looks like camping mat.",daraz.com.np,Sports & Fitness,1.0,product_feedback
416,Not as specified. Plain surface both sides. This is just a thing you put under the carpet or wood paneling.,daraz.com.np,Sports & Fitness,1.0,product_feedback
417,It was horrible. If you really want to exercise don't buy it!!!,daraz.com.np,Sports & Fitness,1.0,product_feedback
418,Its not thick as shown in the pictures at all.,daraz.com.np,Sports & Fitness,1.0,product_feedback
419,average product as per the price,daraz.com.np,Sports & Fitness,1.0,product_feedback
420,There is no colour option and on top of that they don't deliver the red coloured mat as mention in the display. I suggest to display the mat colour as per availability.,daraz.com.np,Sports & Fitness,2.0,delivery
421,"deliver was on time, impressive, but the quality of the mat is bad. I do not recommend.",daraz.com.np,Sports & Fitness,2.0,product_feedback
422,Thikai xa teti ramro ta xaina quality ta ramro xaina yetiko price ma huna ta k expect garni tye ni thikai,daraz.com.np,Sports & Fitness,5.0,product_feedback
423,tbh the band product was overall good with its flexibility .,daraz.com.np,Sports & Fitness,5.0,product_feedback
424,The quality is better then expected,daraz.com.np,Sports & Fitness,5.0,product_feedback
425,product and delivery both are satisfying,daraz.com.np,Sports & Fitness,4.0,delivery
426,"WAIYAT SELLER , 4 OTA ORDER GAREKO , 3 OTA MATRA SEND GARYO ,, SMANA LYAEDINXU VANEKO THIYO BUT AHILE CALL NI UTHAUDAIAN ,, FAKE SELLER ,, AND STORE .. . BILL MA CHAHI, 4 OTA KO CHARGE LAGAKO XA .",daraz.com.np,Sports & Fitness,1.0,customer_service
427,Very good product for fitness. It's delivery is also very fast,daraz.com.np,Sports & Fitness,5.0,delivery
428,All Products arrived in perfect condition,daraz.com.np,Sports & Fitness,5.0,delivery
429,I got what I ordered. The product was in good condition and was delivered on time.,daraz.com.np,Sports & Fitness,5.0,delivery
430,Good and fast delivery. let see what happen after 1 lonth,daraz.com.np,Sports & Fitness,5.0,delivery
431,It's good everything was fine properly packed no damage from the inside,daraz.com.np,Sports & Fitness,4.0,delivery
432,packaging was not the best but the product is good,daraz.com.np,Sports & Fitness,4.0,delivery
433,the packing and the shipping was very good and product quality is also pretty nice,daraz.com.np,Sports & Fitness,4.0,delivery
434,at least they should have sent steel bar.,daraz.com.np,Sports & Fitness,4.0,delivery
435,"I really liked the product but daraz have sent me 1 extra 1.5kg plate instead of 1 more 2kg plate. I would love to get 1 more 2kg plate and we will return the extra 1.5kg plate. This is not the first time I have ordered in daraz please can you make it sure that you deliver correctly. So,the customer will fully satisfied. may I return my 1.5kg plate and get 2kg plate. Thank you!",daraz.com.np,Sports & Fitness,4.0,customer_service
436,Everything was fine but the connector is Damaged. 2 lines of inside connector is out which creates trouble is connecting the dumbells with each other. It would be great if you could send me another connector.,daraz.com.np,Sports & Fitness,4.0,customer_service
437,wow???? very nice and delivered on time thanks daraz team.,daraz.com.np,Sports & Fitness,4.0,delivery
438,packaging was worst but the product was good,daraz.com.np,Sports & Fitness,4.0,delivery
439,Delivered in very BAD condition. so dirty that I had to clean everything. But the product is Good value for money,daraz.com.np,Sports & Fitness,3.0,delivery
440,I got 1.25 × 5 and 1.5 × 3. how do I exchange it?,daraz.com.np,Sports & Fitness,3.0,customer_service
441,The product is good but i did find one of my 2kg weights had a hole in it and sand or cement was pouring out. If i could get a replacement only for the 2kg weight it would be great. Thanks,daraz.com.np,Sports & Fitness,3.0,customer_service
442,Everything is good but lock ali lose raxa...majale weight hold gardaina maile leko ma,daraz.com.np,Sports & Fitness,3.0,product_feedback
443,One of them is broken,daraz.com.np,Sports & Fitness,3.0,product_feedback
444,I got total 19 kg. They scammed me 1kg,daraz.com.np,Sports & Fitness,2.0,customer_service
445,1 of the four screws was completely broken,daraz.com.np,Sports & Fitness,1.0,product_feedback
446,One of weight is broken !,daraz.com.np,Sports & Fitness,1.0,product_feedback
447,One of the 1.5 kg has a hole,daraz.com.np,Sports & Fitness,1.0,product_feedback
448,Received only 17 kg weight instead of 20,daraz.com.np,Sports & Fitness,1.0,delivery
449,I like plate but i dont like handlebar (plastic) i am looking steel coated handlebar. ????,daraz.com.np,Sports & Fitness,1.0,product_feedback
450,I dont like plastic rods,daraz.com.np,Sports & Fitness,2.0,product_feedback
451,"This is a piece of trash. I bought this 3mos ago, and it is already falling apart. It is made up of cheap plastic materials. The knobs get stuck in the bar quite frequently and difficult to take it off. Dont think of buying it. Its totally not worth the money I paid. I would give this a 0 star",daraz.com.np,Sports & Fitness,1.0,product_feedback
452,Worst product. The plastic groove broke while i was working out and almost hit my foot. Luckily i was not injured. I will not recommend buying this product just by considering the price factor. Built quality matters the most which was indeed very poor. Better go for a metal build. Wondering what i will do with this now. Very disappointed !????,daraz.com.np,Sports & Fitness,1.0,product_feedback
453,"Who ever was on customer service messages duty on 8 April feom 5-6:30pm was shockingly bad at communication. Did not address my query. Did not try to attempt to help the customer. Was extremely defensive when cross questioned. Blamed the customer when I clearly explained my point. Hence, I will be coming to store personally to escalate the matter.",daraz.com.np,Sports & Fitness,1.0,customer_service
454,Gharmai exercise garne baani baseko chha,daraz.com.np,Sports & Fitness,5.0,product_feedback
455,seem sturdy and will do the job!!,daraz.com.np,Sports & Fitness,5.0,product_feedback
456,"Came as it is shown pretty good feel and grip,??????",daraz.com.np,Sports & Fitness,5.0,product_feedback
457,found product in perfect condition,daraz.com.np,Sports & Fitness,5.0,product_feedback
458,nice quality 4nos 2kg 4nos 1.5kg 4nos 1.25kg 2 rod 1 extender 4 locks. Packaging was also good.,daraz.com.np,Sports & Fitness,5.0,product_feedback
459,good quality better than i expected for the price range,daraz.com.np,Sports & Fitness,5.0,product_feedback
460,"Good but the screw gets lose while lifting, negligible inconvenience for the price.",daraz.com.np,Sports & Fitness,5.0,product_feedback
461,ramro tw xa but 20 kg haina 19 kg ho total weight plus garda...jhyam jhaym vui ma khasalyo vani chai futxa sure?? cuz i have already got small dent in it by simple fall??,daraz.com.np,Sports & Fitness,5.0,product_feedback
462,"for the price its perfect, only catch being i wish there was more plates",daraz.com.np,Sports & Fitness,5.0,product_feedback
463,Fast delivery worth for price durable pvc bars. Best thing at low budget.,daraz.com.np,Sports & Fitness,5.0,product_feedback
464,it good delivery time was nice it he best for home exercise,daraz.com.np,Sports & Fitness,5.0,delivery
